,date,createdDate,name,playerClass,index
7687,2015-12-02 00:39:34.100,2015-12-02T00:39:34.100Z,scarab djinni,Priest,7687
7688,2015-12-02 00:39:34.213,2015-12-02T00:39:34.213Z,scarab djinni,Priest,7688
7689,2015-12-02 01:03:43.564,2015-12-02T01:03:43.564Z,Pew Pew,Mage,7689
7690,2015-12-02 01:57:28.996,2015-12-02T01:57:28.996Z,reincarnação,Shaman,7690
7691,2015-12-02 02:25:15.824,2015-12-02T02:25:15.824Z,Cheap Deck,Shaman,7691
7692,2015-12-02 02:39:19.698,2015-12-02T02:39:19.698Z,Test Shaman,Shaman,7692
7693,2015-12-02 03:30:48.321,2015-12-02T03:30:48.321Z,t7 priest,Priest,7693
7694,2015-12-02 03:38:26.131,2015-12-02T03:38:26.131Z,aggresive priest deck,Priest,7694
7695,2015-12-02 04:07:25.889,2015-12-02T04:07:25.889Z,MechGoblin,Rogue,7695
7696,2015-12-02 05:13:33.289,2015-12-02T05:13:33.289Z,Fluffyanimal Reno Priest,Priest,7696
7697,2015-12-02 05:29:49.165,2015-12-02T05:29:49.165Z,Mid-range Jousting for Fun,Paladin,7697
7698,2015-12-02 05:53:28.949,2015-12-02T05:53:28.949Z,Reno Rogue,Rogue,7698
7699,2015-12-02 05:54:22.605,2015-12-02T05:54:22.605Z,Grinder Reno Mage,Mage,7699
7700,2015-12-02 05:56:04.227,2015-12-02T05:56:04.227Z,Tempo Magez,Mage,7700
7701,2015-12-02 06:53:02.156,2015-12-02T06:53:02.156Z,Archiac's Control Paladin,Paladin,7701
7702,2015-12-02 07:13:38.882,2015-12-02T07:13:38.882Z,Aggro Mech Secret,Paladin,7702
7703,2015-12-02 07:25:29.513,2015-12-02T07:25:29.513Z,MIdrangey shaman,Shaman,7703
7704,2015-12-02 09:27:57.268,2015-12-02T09:27:57.268Z,warrior range aha,Warrior,7704
7705,2015-12-02 09:33:15.930,2015-12-02T09:33:15.930Z,aggro shamannnnn,Shaman,7705
7706,2015-12-02 09:35:15.604,2015-12-02T09:35:15.604Z,fawkes's face sham,Shaman,7706
7707,2015-12-02 14:25:35.794,2015-12-02T14:25:35.794Z,Aggro Paladin Test,Paladin,7707
7708,2015-12-02 15:01:39.972,2015-12-02T15:01:39.972Z,patronpurple,Warrior,7708
7709,2015-12-02 16:44:19.204,2015-12-02T16:44:19.204Z,Control Priest SuperJJ--using confessor instead of ysera,Priest,7709
7710,2015-12-02 17:14:39.147,2015-12-02T17:14:39.147Z,Classic Oil Rogue,Rogue,7710
7711,2015-12-02 17:32:53.445,2015-12-02T17:32:53.445Z,Trump Agrro shaman,Shaman,7711
7712,2015-12-02 17:42:02.835,2015-12-02T17:42:02.835Z,Reno Shadow Priest,Priest,7712
7713,2015-12-02 17:45:22.539,2015-12-02T17:45:22.539Z,TFG Dragon Priest,Priest,7713
7714,2015-12-02 19:20:33.354,2015-12-02T19:20:33.354Z,deathmill,Rogue,7714
7715,2015-12-02 19:23:03.461,2015-12-02T19:23:03.461Z,prowler,Druid,7715
7716,2015-12-02 20:37:37.478,2015-12-02T20:37:37.478Z,Elise Fatigue Variant,Priest,7716
7717,2015-12-02 22:25:24.057,2015-12-02T22:25:24.057Z,Overload on a Budget,Shaman,7717
7718,2015-12-02 22:32:23.996,2015-12-02T22:32:23.996Z,F2P Priest 1.3,Priest,7718
7719,2015-12-03 00:08:04.631,2015-12-03T00:08:04.631Z,Desert Camel Midrange,Hunter,7719
7720,2015-12-03 00:08:40.836,2015-12-03T00:08:40.836Z,Dave's Shaman,Shaman,7720
7721,2015-12-03 00:11:05.191,2015-12-03T00:11:05.191Z,Dave's Shabby Shaman,Shaman,7721
7722,2015-12-03 01:51:48.968,2015-12-03T01:51:48.968Z,New Wing Murloc Aggro Shaman,Shaman,7722
7723,2015-12-03 02:46:06.046,2015-12-03T02:46:06.046Z,Entomb Control Priest (week 3),Priest,7723
7724,2015-12-03 03:18:25.188,2015-12-03T03:18:25.188Z,Aggro Paladin w/ Enhance,Paladin,7724
7725,2015-12-03 03:20:15.575,2015-12-03T03:20:15.575Z,Reno Zoo Lock,Warlock,7725
7726,2015-12-03 03:23:13.369,2015-12-03T03:23:13.369Z,for juceitna,Mage,7726
7727,2015-12-03 03:28:28.239,2015-12-03T03:28:28.239Z,Marshall's Malylock,Warlock,7727
7728,2015-12-03 03:39:05.523,2015-12-03T03:39:05.523Z,Mid Range Pally,Paladin,7728
7729,2015-12-03 04:23:50.293,2015-12-03T04:23:50.293Z,Midrange secret,Paladin,7729
7730,2015-12-03 08:37:43.990,2015-12-03T08:37:43.990Z,Goralla mech?,Warrior,7730
7731,2015-12-03 09:42:20.192,2015-12-03T09:42:20.192Z,Non-Cancerous Paladin,Paladin,7731
7732,2015-12-03 09:55:39.896,2015-12-03T09:55:39.896Z,0Cost Paladin,Paladin,7732
7733,2015-12-03 11:31:53.864,2015-12-03T11:31:53.864Z,cross Secret Paladin in Uldaman,Paladin,7733
7734,2015-12-03 13:28:18.332,2015-12-03T13:28:18.332Z,Demonlock by MrKaczka,Warlock,7734
7735,2015-12-03 15:15:16.593,2015-12-03T15:15:16.593Z,Every fin is awesome,Shaman,7735
7736,2015-12-03 17:09:58.205,2015-12-03T17:09:58.205Z,Hobgoblin/Brann Zoo Deck,Warlock,7736
7737,2015-12-03 17:53:49.681,2015-12-03T17:53:49.681Z,The Zookeeper,Warlock,7737
7738,2015-12-03 17:56:26.488,2015-12-03T17:56:26.488Z,Dragon Priest: Pre Reno Patch,Priest,7738
7739,2015-12-03 18:00:35.924,2015-12-03T18:00:35.924Z,RenoLockDown,Warlock,7739
7740,2015-12-03 19:43:24.425,2015-12-03T19:43:24.425Z,Will this be close to the standard?,Shaman,7740
7741,2015-12-03 20:30:02.672,2015-12-03T20:30:02.672Z,Dragon Reno Lock,Warlock,7741
7742,2015-12-03 21:33:48.885,2015-12-03T21:33:48.885Z,Fatigue Armor Mage,Mage,7742
7743,2015-12-03 23:17:08.151,2015-12-03T23:17:08.151Z,Gaara Dragon priest double entomb,Priest,7743
7744,2015-12-04 00:18:23.504,2015-12-04T00:18:23.504Z,Trap Queen,Hunter,7744
7745,2015-12-04 00:20:35.717,2015-12-04T00:20:35.717Z,Control Warrior with Harrison,Warrior,7745
7746,2015-12-04 00:22:39.886,2015-12-04T00:22:39.886Z,Reno Mech Mage,Mage,7746
7747,2015-12-04 00:30:21.564,2015-12-04T00:30:21.564Z,Renk Mech Mage,Mage,7747
7748,2015-12-04 00:38:27.087,2015-12-04T00:38:27.087Z,Control Murkidan,Paladin,7748
7749,2015-12-04 01:02:18.857,2015-12-04T01:02:18.857Z,Reno-Jeckson-Anti-Agro,Warlock,7749
7750,2015-12-04 01:05:10.477,2015-12-04T01:05:10.477Z,Grinder Priest,Priest,7750
7751,2015-12-04 01:08:34.168,2015-12-04T01:08:34.168Z,Lock-Jeckson,Warlock,7751
7752,2015-12-04 01:29:25.437,2015-12-04T01:29:25.437Z,Kinda Cheap Mid-Range,Druid,7752
7753,2015-12-04 03:36:42.632,2015-12-04T03:36:42.632Z,anyfin can happen,Paladin,7753
7754,2015-12-04 03:53:05.575,2015-12-04T03:53:05.575Z,Priest Deck (Reynad help!),Priest,7754
7755,2015-12-04 03:55:15.141,2015-12-04T03:55:15.141Z,Priest Control Deck Help needed,Priest,7755
7756,2015-12-04 03:57:12.439,2015-12-04T03:57:12.439Z,Benjamins Priest Deck,Priest,7756
7757,2015-12-04 03:58:57.866,2015-12-04T03:58:57.866Z,Benjamins Got it Right this time!,Priest,7757
7758,2015-12-04 04:01:08.034,2015-12-04T04:01:08.034Z,Benjamins Priest Deck V2,Priest,7758
7759,2015-12-04 04:10:31.232,2015-12-04T04:10:31.232Z,Finley shaman,Shaman,7759
7760,2015-12-04 05:34:12.386,2015-12-04T05:34:12.386Z,DrLeonardH's Naga Blasting Mage Deck,Mage,7760
7761,2015-12-04 05:36:18.362,2015-12-04T05:36:18.362Z,DrLeonardH's NagaBlast Mage,Mage,7761
7762,2015-12-04 06:03:11.069,2015-12-04T06:03:11.069Z,Lolings Anyfin Deck,Paladin,7762
7763,2015-12-04 06:12:42.748,2015-12-04T06:12:42.748Z,*Battle Rattle* Bearded Raptor Rogue,Rogue,7763
7764,2015-12-04 06:18:37.316,2015-12-04T06:18:37.316Z,ShootToThrill's LOE Mech Mage,Mage,7764
7765,2015-12-04 06:31:50.789,2015-12-04T06:31:50.789Z,Battlecry Murlocs,Shaman,7765
7766,2015-12-04 07:54:30.906,2015-12-04T07:54:30.906Z,anyfin,Paladin,7766
7767,2015-12-04 08:16:55.718,2015-12-04T08:16:55.718Z,Anyfin Can Happen Control,Paladin,7767
7768,2015-12-04 09:56:53.040,2015-12-04T09:56:53.040Z,25 -15,Mage,7768
7769,2015-12-04 10:11:20.842,2015-12-04T10:11:20.842Z,Mrrgglton Gahz'Con,Hunter,7769
7770,2015-12-04 12:02:12.082,2015-12-04T12:02:12.082Z,Sunwielder Priest,Priest,7770
7771,2015-12-04 12:33:50.454,2015-12-04T12:33:50.454Z,face is a lie,Hunter,7771
7772,2015-12-04 12:46:39.831,2015-12-04T12:46:39.831Z,MURLOCCCCCSCC,Shaman,7772
7773,2015-12-04 13:21:43.587,2015-12-04T13:21:43.587Z,Week 3 Dragon Priest,Priest,7773
7774,2015-12-04 14:28:58.696,2015-12-04T14:28:58.696Z,Thijs' OTK Murloc,Paladin,7774
7775,2015-12-04 15:29:47.084,2015-12-04T15:29:47.084Z,SMOrcSMOrc,Warlock,7775
7776,2015-12-04 16:22:23.734,2015-12-04T16:22:23.734Z,Spell Power Druid,Druid,7776
7777,2015-12-04 17:45:40.642,2015-12-04T17:45:40.642Z,[12.2.15] Aggro Mech Mage,Mage,7777
7778,2015-12-04 18:05:46.288,2015-12-04T18:05:46.288Z,toantusw,Warrior,7778
7779,2015-12-04 18:43:00.541,2015-12-04T18:43:00.541Z,Paladin Secret Murloc Deck,Paladin,7779
7780,2015-12-04 19:27:52.028,2015-12-04T19:27:52.028Z,Aggro shaman Without trogg,Shaman,7780
7781,2015-12-04 20:42:03.505,2015-12-04T20:42:03.505Z,Tony's Reno Druid 2.1,Druid,7781
7782,2015-12-04 21:25:44.886,2015-12-04T21:25:44.886Z,Super JJ double entomb control,Priest,7782
7783,2015-12-04 21:41:59.306,2015-12-04T21:41:59.306Z,Custom zoo,Warlock,7783
7784,2015-12-04 21:59:23.501,2015-12-04T21:59:23.501Z,Amaz Dragon Priest double entomb,Priest,7784
7785,2015-12-04 22:19:27.120,2015-12-04T22:19:27.120Z,Kyubok's Dragon Priest,Priest,7785
7786,2015-12-04 23:02:53.163,2015-12-04T23:02:53.163Z,Sjow control priest double entomb,Priest,7786
7787,2015-12-04 23:16:13.117,2015-12-04T23:16:13.117Z,hotform control entomb,Priest,7787
7788,2015-12-04 23:47:22.599,2015-12-04T23:47:22.599Z,AnyfinCanHappen!,Paladin,7788
7789,2015-12-04 23:50:01.343,2015-12-04T23:50:01.343Z,zetalot double entomb priest,Priest,7789
7790,2015-12-05 00:04:30.465,2015-12-05T00:04:30.465Z,Board Hunter,Hunter,7790
7791,2015-12-05 00:27:48.258,2015-12-05T00:27:48.258Z,Murloc Midrange,Paladin,7791
7792,2015-12-05 01:52:16.207,2015-12-05T01:52:16.207Z,0cost warlock,Warlock,7792
7793,2015-12-05 03:04:46.739,2015-12-05T03:04:46.739Z,EntombPriest,Priest,7793
7794,2015-12-05 03:07:06.481,2015-12-05T03:07:06.481Z,EntombPriest-Control,Priest,7794
7795,2015-12-05 03:14:46.385,2015-12-05T03:14:46.385Z,Combo Wisps,Druid,7795
7796,2015-12-05 03:33:35.346,2015-12-05T03:33:35.346Z,imp zoo,Warlock,7796
7797,2015-12-05 04:02:52.582,2015-12-05T04:02:52.582Z,Joffa Druid,Druid,7797
7798,2015-12-05 04:06:47.358,2015-12-05T04:06:47.358Z,The Real SMOrc,Hunter,7798
7799,2015-12-05 04:26:21.991,2015-12-05T04:26:21.991Z,Fluffyanimal Combo Warlock,Warlock,7799
7800,2015-12-05 04:37:56.071,2015-12-05T04:37:56.071Z,Murlocle Paladin,Paladin,7800
7801,2015-12-05 05:23:55.262,2015-12-05T05:23:55.262Z,Oir,Rogue,7801
7802,2015-12-05 05:30:04.343,2015-12-05T05:30:04.343Z,Oir2,Rogue,7802
7803,2015-12-05 08:01:27.619,2015-12-05T08:01:27.619Z,Roilgue,Rogue,7803
7804,2015-12-05 08:19:15.694,2015-12-05T08:19:15.694Z,Midrange Druid Low Rank,Druid,7804
7805,2015-12-05 08:19:46.423,2015-12-05T08:19:46.423Z,jk_tempo_v1,Mage,7805
7806,2015-12-05 08:37:46.344,2015-12-05T08:37:46.344Z,Roilgue   by dyanD,Rogue,7806
7807,2015-12-05 11:46:57.487,2015-12-05T11:46:57.487Z,Zoo Deck,Warlock,7807
7808,2015-12-05 13:52:40.210,2015-12-05T13:52:40.210Z,Прист кустом,Priest,7808
7809,2015-12-05 13:53:31.233,2015-12-05T13:53:31.233Z,Secret Reno,Paladin,7809
7810,2015-12-05 13:56:24.419,2015-12-05T13:56:24.419Z,Entomb,Priest,7810
7811,2015-12-05 13:58:39.919,2015-12-05T13:58:39.919Z,OTK Murloc Paladin,Paladin,7811
7812,2015-12-05 15:13:41.874,2015-12-05T15:13:41.874Z,Murloc Power,Shaman,7812
7813,2015-12-05 15:27:48.857,2015-12-05T15:27:48.857Z,Vladisimir's highlander mage,Mage,7813
7814,2015-12-05 15:44:10.884,2015-12-05T15:44:10.884Z,For me,Paladin,7814
7815,2015-12-05 15:50:29.629,2015-12-05T15:50:29.629Z,combo otk pal murlock,Paladin,7815
7816,2015-12-05 16:08:50.419,2015-12-05T16:08:50.419Z,Pony Control Priest,Priest,7816
7817,2015-12-05 16:23:40.152,2015-12-05T16:23:40.152Z,zoo [defk],Warlock,7817
7818,2015-12-05 16:43:36.495,2015-12-05T16:43:36.495Z,Low rank Mid-range Paladin,Paladin,7818
7819,2015-12-05 17:06:59.020,2015-12-05T17:06:59.020Z,Susur...charge,Shaman,7819
7820,2015-12-05 17:48:25.781,2015-12-05T17:48:25.781Z,Giantfin Basic Deck,Mage,7820
7821,2015-12-05 17:53:11.674,2015-12-05T17:53:11.674Z,MidPallyrip,Paladin,7821
7822,2015-12-05 18:12:10.446,2015-12-05T18:12:10.446Z,Dragon Spell Damage Druid,Druid,7822
7823,2015-12-05 18:36:13.088,2015-12-05T18:36:13.088Z,reno zoo loccccccck,Warlock,7823
7824,2015-12-05 18:37:19.981,2015-12-05T18:37:19.981Z,Apparently OP,Warlock,7824
7825,2015-12-05 18:44:26.743,2015-12-05T18:44:26.743Z,Raptor Rogue Meta Snapshot 42,Rogue,7825
7826,2015-12-05 19:07:36.882,2015-12-05T19:07:36.882Z,Portal do Tempo,Warlock,7826
7827,2015-12-05 20:22:57.717,2015-12-05T20:22:57.717Z,WarVenture,Warlock,7827
7828,2015-12-05 20:25:19.571,2015-12-05T20:25:19.571Z,Murloc Pally,Paladin,7828
7829,2015-12-05 21:20:24.525,2015-12-05T21:20:24.525Z,She wants the D Priest,Priest,7829
7830,2015-12-05 22:44:29.789,2015-12-05T22:44:29.789Z,Priest post entomb,Priest,7830
7831,2015-12-05 22:54:12.785,2015-12-05T22:54:12.785Z,Shaman Totem Mid Range,Shaman,7831
7832,2015-12-05 23:43:30.574,2015-12-05T23:43:30.574Z,eenie's Control Warrior,Warrior,7832
7833,2015-12-06 00:35:54.550,2015-12-06T00:35:54.550Z,Control Priest Meta Snapshot 40,Priest,7833
7834,2015-12-06 02:16:12.321,2015-12-06T02:16:12.321Z,The Petting Druid,Druid,7834
7835,2015-12-06 02:25:58.302,2015-12-06T02:25:58.302Z,Secret Paladin Meta Snapshot 41,Paladin,7835
7836,2015-12-06 02:32:37.668,2015-12-06T02:32:37.668Z,Mid Range Paladin - Meta Snapshot 40,Paladin,7836
7837,2015-12-06 03:03:31.330,2015-12-06T03:03:31.330Z,pants pallyyyyy,Paladin,7837
7838,2015-12-06 03:28:35.441,2015-12-06T03:28:35.441Z,77 fang druid,Druid,7838
7839,2015-12-06 03:32:24.472,2015-12-06T03:32:24.472Z,Aggro Druid Meta Snapshot 40,Druid,7839
7840,2015-12-06 03:45:41.929,2015-12-06T03:45:41.929Z,Mossy Steel Mech Druid,Druid,7840
7841,2015-12-06 03:50:59.293,2015-12-06T03:50:59.293Z,Reno hunter,Hunter,7841
7842,2015-12-06 03:56:19.560,2015-12-06T03:56:19.560Z,Malfurion is a Beast,Druid,7842
7843,2015-12-06 03:59:39.583,2015-12-06T03:59:39.583Z,silence druiddddddd,Druid,7843
7844,2015-12-06 04:24:26.278,2015-12-06T04:24:26.278Z,Draggggg Shaman,Shaman,7844
7845,2015-12-06 04:56:56.851,2015-12-06T04:56:56.851Z,Control Priest(Cry Aggro Decks),Priest,7845
7846,2015-12-06 05:14:23.273,2015-12-06T05:14:23.273Z,patron warrior meta snapshot 43,Warrior,7846
7847,2015-12-06 05:25:05.350,2015-12-06T05:25:05.350Z,Aggro Shaman - Meta Snapshot 42,Shaman,7847
7848,2015-12-06 05:30:10.510,2015-12-06T05:30:10.510Z,Aggro Face Warrior,Warrior,7848
7849,2015-12-06 05:42:07.206,2015-12-06T05:42:07.206Z,Control Warrior Meta Snapshot 40,Warrior,7849
7850,2015-12-06 05:52:40.444,2015-12-06T05:52:40.444Z,[LoE] Murlock Warloc,Warlock,7850
7851,2015-12-06 08:34:54.445,2015-12-06T08:34:54.445Z,[LOE] Fatigue priest,Priest,7851
7852,2015-12-06 12:38:42.729,2015-12-06T12:38:42.729Z,Mill Rugg,Rogue,7852
7853,2015-12-06 13:29:19.715,2015-12-06T13:29:19.715Z,dog's anyfin can happen,Paladin,7853
7854,2015-12-06 13:33:11.136,2015-12-06T13:33:11.136Z,AnyFin can happen :D,Shaman,7854
7855,2015-12-06 14:35:10.967,2015-12-06T14:35:10.967Z,Heal RenoLock,Warlock,7855
7856,2015-12-06 14:39:17.005,2015-12-06T14:39:17.005Z,(LOE) Dragon Priest,Priest,7856
7857,2015-12-06 14:47:07.396,2015-12-06T14:47:07.396Z,pool of spelldamage,Mage,7857
7858,2015-12-06 15:15:17.660,2015-12-06T15:15:17.660Z,Secret Mage (JP),Mage,7858
7859,2015-12-06 15:17:28.702,2015-12-06T15:17:28.702Z,Dum,Mage,7859
7860,2015-12-06 15:17:45.885,2015-12-06T15:17:45.885Z,Murloc Shamen,Shaman,7860
7861,2015-12-06 15:22:12.761,2015-12-06T15:22:12.761Z,Everyone follow the rules,Paladin,7861
7862,2015-12-06 15:23:46.203,2015-12-06T15:23:46.203Z,Deathrattle Druid,Druid,7862
7863,2015-12-06 15:31:08.423,2015-12-06T15:31:08.423Z,Poorfag Handlock,Warlock,7863
7864,2015-12-06 15:35:36.077,2015-12-06T15:35:36.077Z,Mech Mage v2.0,Mage,7864
7865,2015-12-06 15:35:51.493,2015-12-06T15:35:51.493Z,Vct's Mill Druid,Druid,7865
7866,2015-12-06 15:37:02.050,2015-12-06T15:37:02.050Z,Token druid hot runetki,Druid,7866
7867,2015-12-06 15:38:10.523,2015-12-06T15:38:10.523Z,Controlly mage Kt,Mage,7867
7868,2015-12-06 15:47:02.275,2015-12-06T15:47:02.275Z,Renolock v1.0,Warlock,7868
7869,2015-12-06 16:33:37.148,2015-12-06T16:33:37.148Z,Token Druid v2,Druid,7869
7870,2015-12-06 16:43:44.479,2015-12-06T16:43:44.479Z,The Avatar,Shaman,7870
7871,2015-12-06 16:48:12.748,2015-12-06T16:48:12.748Z,Undertaker v2,Hunter,7871
7872,2015-12-06 16:55:47.092,2015-12-06T16:55:47.092Z,Face Hunter v3,Hunter,7872
7873,2015-12-06 17:14:05.146,2015-12-06T17:14:05.146Z,My Mid Range Sham Dec,Shaman,7873
7874,2015-12-06 17:15:04.424,2015-12-06T17:15:04.424Z,sadasdasds reno,Warlock,7874
7875,2015-12-06 17:15:40.207,2015-12-06T17:15:40.207Z,Midrange Hunter v3,Hunter,7875
7876,2015-12-06 17:23:35.123,2015-12-06T17:23:35.123Z,Fatigue Mage v2,Mage,7876
7877,2015-12-06 17:29:06.507,2015-12-06T17:29:06.507Z,MidRange Pala Deck Tracker,Paladin,7877
7878,2015-12-06 17:30:28.586,2015-12-06T17:30:28.586Z,Value Mage no Brm,Mage,7878
7879,2015-12-06 17:33:11.568,2015-12-06T17:33:11.568Z,MidRange Justicar OP,Paladin,7879
7880,2015-12-06 17:36:21.439,2015-12-06T17:36:21.439Z,Mech Mage v3,Mage,7880
7881,2015-12-06 17:40:45.183,2015-12-06T17:40:45.183Z,Freeze Mage v2,Mage,7881
7882,2015-12-06 17:50:03.723,2015-12-06T17:50:03.723Z,Mech Midrange Paladin,Paladin,7882
7883,2015-12-06 17:52:46.317,2015-12-06T17:52:46.317Z,Face Paladin v2,Paladin,7883
7884,2015-12-06 17:59:21.621,2015-12-06T17:59:21.621Z,Secret Paladin v2,Paladin,7884
7885,2015-12-06 18:03:01.151,2015-12-06T18:03:01.151Z,R4naldo's OTK Priest,Priest,7885
7886,2015-12-06 18:07:04.544,2015-12-06T18:07:04.544Z,Control Priest v2,Priest,7886
7887,2015-12-06 18:14:51.063,2015-12-06T18:14:51.063Z,Face Rogue v2,Rogue,7887
7888,2015-12-06 18:18:04.183,2015-12-06T18:18:04.183Z,Oil Rogue v3,Rogue,7888
7889,2015-12-06 18:27:59.890,2015-12-06T18:27:59.890Z,Mech Shaman v2,Shaman,7889
7890,2015-12-06 18:38:53.097,2015-12-06T18:38:53.097Z,Seedz's Reno-Secret-MidRange Paladin,Paladin,7890
7891,2015-12-06 18:39:04.209,2015-12-06T18:39:04.209Z,Handlock s/Lord,Warlock,7891
7892,2015-12-06 18:42:02.353,2015-12-06T18:42:02.353Z,Mech Zoolock v2,Warlock,7892
7893,2015-12-06 18:43:41.186,2015-12-06T18:43:41.186Z,Renotastic,Warlock,7893
7894,2015-12-06 18:47:03.068,2015-12-06T18:47:03.068Z,OTK Warrior v2,Warrior,7894
7895,2015-12-06 18:49:53.285,2015-12-06T18:49:53.285Z,Senjin Control Warrior,Warrior,7895
7896,2015-12-06 18:53:32.413,2015-12-06T18:53:32.413Z,Senjin Taunt Warrior,Warrior,7896
7897,2015-12-06 19:59:30.487,2015-12-06T19:59:30.487Z,Mindfuck Secret Hunter,Hunter,7897
7898,2015-12-06 21:53:51.529,2015-12-06T21:53:51.529Z,Aggrohammer,Shaman,7898
7899,2015-12-06 22:25:04.772,2015-12-06T22:25:04.772Z,reno murloc,Paladin,7899
7900,2015-12-06 22:30:24.756,2015-12-06T22:30:24.756Z,Oil Pirate,Rogue,7900
7901,2015-12-06 23:03:31.122,2015-12-06T23:03:31.122Z,0cost Hunter,Hunter,7901
7902,2015-12-06 23:16:33.451,2015-12-06T23:16:33.451Z,EU Face Mage,Mage,7902
7903,2015-12-06 23:22:30.104,2015-12-06T23:22:30.104Z,hdjeimeowcs,Warlock,7903
7904,2015-12-06 23:29:14.688,2015-12-06T23:29:14.688Z,Chillmaw Entomb Priest,Priest,7904
7905,2015-12-06 23:45:26.069,2015-12-06T23:45:26.069Z,All the things you said,Warlock,7905
7906,2015-12-06 23:49:17.905,2015-12-06T23:49:17.905Z,Legolas's Midrange Paladin,Paladin,7906
7907,2015-12-07 01:38:11.774,2015-12-07T01:38:11.774Z,0cost Druid,Druid,7907
7908,2015-12-07 01:46:01.954,2015-12-07T01:46:01.954Z,0cost Priest,Priest,7908
7909,2015-12-07 02:18:25.776,2015-12-07T02:18:25.776Z,Kinimaster's Freeze Mage,Mage,7909
7910,2015-12-07 02:19:37.431,2015-12-07T02:19:37.431Z,Fun Control Mage,Mage,7910
7911,2015-12-07 02:37:29.925,2015-12-07T02:37:29.925Z,TOTEM POWER,Shaman,7911
7912,2015-12-07 02:45:44.188,2015-12-07T02:45:44.188Z,0cost Rogue,Rogue,7912
7913,2015-12-07 02:51:22.024,2015-12-07T02:51:22.024Z,0cost Shaman,Shaman,7913
7914,2015-12-07 03:00:17.900,2015-12-07T03:00:17.900Z,0cost Warrior,Warrior,7914
7915,2015-12-07 03:02:11.015,2015-12-07T03:02:11.015Z,Fluffyanimal Reno Control Hunter,Hunter,7915
7916,2015-12-07 04:29:41.302,2015-12-07T04:29:41.302Z,Pirate Rogue (Private),Rogue,7916
7917,2015-12-07 04:41:12.849,2015-12-07T04:41:12.849Z,Face Rogue (Private),Rogue,7917
7918,2015-12-07 04:49:57.790,2015-12-07T04:49:57.790Z,Elise's Big Discovery!,Rogue,7918
7919,2015-12-07 05:16:53.157,2015-12-07T05:16:53.157Z,Anyfin Murloc Paladin,Paladin,7919
7920,2015-12-07 06:05:20.634,2015-12-07T06:05:20.634Z,Cogmaster+Brann?,Rogue,7920
7921,2015-12-07 10:56:59.288,2015-12-07T10:56:59.288Z,Machine Mage,Mage,7921
7922,2015-12-07 11:26:37.357,2015-12-07T11:26:37.357Z,Overlord,Shaman,7922
7923,2015-12-07 11:47:40.284,2015-12-07T11:47:40.284Z,A better Reno Jackson Paladin,Paladin,7923
7924,2015-12-07 13:49:25.384,2015-12-07T13:49:25.384Z,ControlWarrior by YCTai,Warrior,7924
7925,2015-12-07 14:38:58.351,2015-12-07T14:38:58.351Z,Face Shaman - Elanif,Shaman,7925
7926,2015-12-07 15:31:14.392,2015-12-07T15:31:14.392Z,My warrior control concoction,Warrior,7926
7927,2015-12-07 16:06:16.371,2015-12-07T16:06:16.371Z,tempo mage SS,Mage,7927
7928,2015-12-07 16:11:31.801,2015-12-07T16:11:31.801Z,Face deck ss,Warlock,7928
7929,2015-12-07 16:18:17.699,2015-12-07T16:18:17.699Z,MECH ss,Mage,7929
7930,2015-12-07 17:00:31.110,2015-12-07T17:00:31.110Z,Murloc Baits,Priest,7930
7931,2015-12-07 17:13:14.385,2015-12-07T17:13:14.385Z,Low craft cost Mech Rouge,Rogue,7931
7932,2015-12-07 20:58:14.795,2015-12-07T20:58:14.795Z,BM Aggro Deathrattle Rogue,Rogue,7932
7933,2015-12-07 21:11:35.018,2015-12-07T21:11:35.018Z,Aggro Mage RFLlol,Mage,7933
7934,2015-12-07 22:05:08.012,2015-12-07T22:05:08.012Z,Fluffyanimal Aggro Shaman,Shaman,7934
7935,2015-12-07 22:28:19.097,2015-12-07T22:28:19.097Z,Fast aggro rogue,Rogue,7935
7936,2015-12-07 23:05:50.746,2015-12-07T23:05:50.746Z,Freeeeeeeze,Mage,7936
7937,2015-12-07 23:06:53.699,2015-12-07T23:06:53.699Z,Kibler Dragon Priest,Priest,7937
7938,2015-12-07 23:08:58.886,2015-12-07T23:08:58.886Z,Freeeeeeeeze,Mage,7938
7939,2015-12-07 23:20:27.775,2015-12-07T23:20:27.775Z,Toshley Tempo,Mage,7939
7940,2015-12-08 00:20:31.034,2015-12-08T00:20:31.034Z,Midrange Druid v1,Druid,7940
7941,2015-12-08 00:38:47.924,2015-12-08T00:38:47.924Z,Mech Mage 4sen,Mage,7941
7942,2015-12-08 01:38:22.077,2015-12-08T01:38:22.077Z,Worgen Infiltrator OTK,Warrior,7942
7943,2015-12-08 01:44:43.339,2015-12-08T01:44:43.339Z,Bolster the Reno!,Warrior,7943
7944,2015-12-08 02:30:24.294,2015-12-08T02:30:24.294Z,sekret mege,Mage,7944
7945,2015-12-08 02:43:36.987,2015-12-08T02:43:36.987Z,Gun Control,Hunter,7945
7946,2015-12-08 03:46:06.130,2015-12-08T03:46:06.130Z,Random Shaman,Shaman,7946
7947,2015-12-08 04:28:50.304,2015-12-08T04:28:50.304Z,Rogue 4 Barb,Rogue,7947
7948,2015-12-08 04:48:02.448,2015-12-08T04:48:02.448Z,Tempo Mage_0001,Mage,7948
